ts,ad_channel,device,region,campaign,spend_l7,pages_per_session,sessions_l30,time_on_site_s,pricing_views_l7,past_purchases,discount_flag,competitor_visits,converted
5/16/23 10:00,direct,desktop,NA,retargeting,331.02761602575447,4.431013073289358,4,392.9236982373759,1,0,0,0,1
5/16/23 11:00,display,mobile,APAC,nonbrand,380.0031582,3.167332752110446,4,248.53765362179894,1,1,0,0,0
5/16/23 12:00,search,desktop,EU,nonbrand,948.7216197324389,3.891928285400677,6,277.9281491149371,1,1,0,0,1
5/16/23 13:00,social,mobile,APAC,nonbrand,466.3243581129545,3.1980501640460544,6,169.42001104431796,1,0,0,1,0
5/16/23 14:00,search,mobile,NA,nonbrand,655.4843466076042,3.6234714863317183,3,219.77204007593025,0,0,0,0,1
5/16/23 15:00,email,mobile,EU,nonbrand,420.60567821653444,4.844116033694794,7,331.4430338579003,1,1,0,0,1
5/16/23 16:00,search,mobile,EU,nonbrand,1081.852598538418,4.584090903239405,4,239.8551225306089,0,0,0,1,1
5/16/23 17:00,search,desktop,APAC,nonbrand,660.3435999875514,4.390989625875167,5,312.78198962225053,1,0,0,0,1
5/16/23 18:00,display,desktop,LATAM,brand,205.29399192729883,3.3845317626086286,6,244.4191058319049,0,0,0,0,0
5/16/23 19:00,search,mobile,APAC,seasonal,775.2100775780552,4.324462533200495,4,288.7455018803281,2,0,0,0,1
5/16/23 20:00,search,tablet,EU,retargeting,874.1040837075423,3.422875156311765,10,244.3561466382383,1,0,0,1,0
5/16/23 21:00,display,mobile,EU,nonbrand,524.4584016998637,2.836252898,2,157.03170393108752,0,1,0,0,1
5/16/23 22:00,search,desktop,LATAM,retargeting,727.7479713456443,5.526490830235687,6,353.89853358029956,2,0,0,0,1
5/16/23 23:00,social,desktop,NA,seasonal,628.9194429803451,2.6567429102431905,1,148.40207389547876,2,0,0,0,1
5/17/23 0:00,social,desktop,EU,nonbrand,645.5154165518661,5.439176513749608,3,402.70019245516556,0,0,0,0,1
5/17/23 1:00,search,mobile,NA,brand,860.3552809205268,2.9803952911527865,2,100.41571437793309,2,1,1,0,1
5/17/23 2:00,search,desktop,APAC,retargeting,816.9797031722401,2.903450094415068,10,163.14169036275598,1,0,0,0,1
5/17/23 3:00,email,mobile,EU,brand,325.89548264529066,4.787234027674465,5,277.8160241631668,2,0,1,1,0
5/17/23 4:00,direct,tablet,NA,nonbrand,368.1077821685776,4.328988949198209,3,320.95259228313574,3,1,0,0,0
5/17/23 5:00,search,mobile,NA,brand,819.2658505065427,3.5422089311852885,5,253.7227777145186,1,0,1,0,0
5/17/23 6:00,direct,tablet,EU,nonbrand,389.0502259964544,4.250580609289106,7,301.7926697945022,0,1,0,0,1
5/17/23 7:00,display,desktop,EU,seasonal,555.9691363,3.9688720505834136,5,293.89143886132496,0,0,0,0,0
5/17/23 8:00,display,desktop,APAC,nonbrand,522.7887330335985,6.090484601654773,5,441.26064601090076,0,1,0,0,1
5/17/23 9:00,display,mobile,LATAM,nonbrand,518.9724765107126,2.4834735130594754,3,174.3031592605255,0,1,0,0,0
5/17/23 10:00,display,desktop,NA,brand,288.2242619363445,3.4282682889918545,3,278.12496709404536,0,0,0,0,1
5/17/23 11:00,email,tablet,NA,nonbrand,143.82202807372028,2.1346623243294376,6,97.50193892,2,0,0,0,1
5/17/23 12:00,social,desktop,APAC,nonbrand,584.8858130971756,4.841767287023149,3,368.2285984923828,2,1,0,0,0
5/17/23 13:00,social,desktop,NA,nonbrand,577.2442194380492,5.007794913692254,5,320.7624828750626,0,1,0,0,1
5/17/23 14:00,social,mobile,EU,nonbrand,431.64606197560136,1.8396070861939715,2,74.84862182839461,0,1,0,1,0
5/17/23 15:00,search,desktop,EU,nonbrand,734.6709902406626,4.286693108565216,4,328.2122132379627,3,0,0,0,0
5/17/23 16:00,display,desktop,NA,nonbrand,595.7344073740774,3.790881224448971,4,280.1158029927857,0,0,0,1,0
5/17/23 17:00,search,mobile,APAC,nonbrand,864.5594323748568,4.111284114007919,4,242.99256634109045,0,0,0,0,0
5/17/23 18:00,search,mobile,LATAM,nonbrand,1133.9168331144758,2.918533262670996,8,170.24993691221601,1,0,0,0,0
5/17/23 19:00,search,desktop,NA,brand,673.8564006,3.4052183094969584,6,292.7588713546578,1,0,0,0,1
5/17/23 20:00,search,desktop,EU,brand,807.1292171583423,3.436135423508632,3,275.6435062029694,1,1,0,0,0
5/17/23 21:00,display,mobile,EU,nonbrand,465.8696814,3.2036124973304867,2,189.2092074830812,0,2,0,0,1
5/17/23 22:00,display,mobile,NA,nonbrand,403.80944195919005,3.5962200058851823,6,247.0048089448134,1,0,0,0,0
5/17/23 23:00,social,desktop,NA,retargeting,214.03041015862107,5.280137330404418,7,380.8448324,3,0,0,0,1
5/18/23 0:00,search,mobile,NA,nonbrand,835.7347815088709,5.897508791512726,3,354.5333917123523,0,0,0,0,0
5/18/23 1:00,social,desktop,NA,brand,556.3665308134874,3.5309831921242445,5,208.43442225911545,0,2,0,0,0
5/18/23 2:00,social,desktop,NA,nonbrand,460.52141483775966,4.136478132,4,321.93840660137136,2,0,0,0,1
5/18/23 3:00,display,mobile,NA,brand,490.2959255091347,2.2575129467402624,2,107.65656353866157,0,0,0,0,1
5/18/23 4:00,display,desktop,EU,brand,418.72072815561825,2.672331134765936,4,217.16177588325763,3,0,1,0,0
5/18/23 5:00,social,tablet,LATAM,nonbrand,503.1950422952088,3.656472841886297,1,275.3870466,1,0,0,0,0
5/18/23 6:00,social,tablet,NA,nonbrand,565.4486284413725,4.588191657880524,2,304.9330301642419,1,1,1,0,0
5/18/23 7:00,direct,desktop,APAC,nonbrand,21.684490021703425,5.442077602173565,1,350.90880744838273,1,0,0,0,1
5/18/23 8:00,email,desktop,LATAM,retargeting,242.79420647971355,4.380790345709567,6,298.8333111176023,3,0,0,0,1
5/18/23 9:00,social,mobile,APAC,nonbrand,546.8300731020873,2.6381171040196043,2,139.5342522589853,1,2,0,0,0
5/18/23 10:00,social,mobile,NA,retargeting,464.0786143150947,3.0329703466082254,4,208.21659324833826,0,1,0,0,1
5/18/23 11:00,search,desktop,NA,nonbrand,695.9242685786002,3.0044908006487367,6,247.71204502424854,2,0,0,0,0
5/18/23 12:00,direct,mobile,EU,retargeting,250.08198967086673,3.290135877295446,9,207.92791057579902,2,0,0,0,0
5/18/23 13:00,search,desktop,APAC,brand,876.7104416832109,3.4357250874231715,7,250.86568061747695,2,2,0,0,1
5/18/23 14:00,search,desktop,NA,nonbrand,840.45868,5.7124984692937995,4,453.4899991696447,3,0,0,0,1
5/18/23 15:00,direct,desktop,NA,seasonal,442.6103736568198,4.442664389937151,3,266.12354427321264,1,0,0,0,0
5/18/23 16:00,display,desktop,NA,nonbrand,335.4456064478176,3.4206498978030178,5,228.80566169973574,3,0,0,0,1
5/18/23 17:00,search,desktop,EU,nonbrand,702.4388461849505,2.9516234934183823,4,158.8770233103744,2,0,0,0,1
5/18/23 18:00,search,mobile,EU,retargeting,805.6530054,3.2110706197170766,7,164.0472266,2,0,0,0,1
5/18/23 19:00,search,desktop,EU,nonbrand,973.8586059851037,4.015870178705463,5,364.6431723381894,2,0,1,0,1
5/18/23 20:00,display,desktop,APAC,nonbrand,429.1317210604504,3.007193221171307,6,231.5385151601925,0,1,0,0,1
5/18/23 21:00,search,mobile,NA,nonbrand,837.7334185,3.585312416618411,4,172.44363779494756,2,2,0,0,0
5/18/23 22:00,direct,mobile,EU,brand,409.6990017073895,2.958379037979329,7,172.64464359550533,2,1,0,1,1
5/18/23 23:00,direct,desktop,APAC,nonbrand,432.78832805485877,3.7361662853758744,4,256.44074729634093,1,1,0,0,0
5/19/23 0:00,display,mobile,NA,retargeting,371.32511606962896,3.670363296587683,5,234.23140878282027,0,3,0,0,0
5/19/23 1:00,display,desktop,APAC,brand,256.4729790674479,4.1515114103125175,4,288.1187574440968,3,0,0,0,1
5/19/23 2:00,search,mobile,APAC,nonbrand,761.5935729612465,4.221011936159412,4,195.02262436758417,0,0,0,0,0
5/19/23 3:00,search,desktop,EU,retargeting,981.4497311745313,5.173252423635087,11,334.01969789645034,4,0,0,0,1
5/19/23 4:00,display,desktop,LATAM,seasonal,405.7187433457066,4.038663705760254,2,290.59674806402955,2,0,0,0,1
5/19/23 5:00,search,desktop,LATAM,seasonal,1018.808058003301,4.472388578933458,8,276.03040011927635,2,2,0,0,1
5/19/23 6:00,search,desktop,APAC,nonbrand,726.5907000186321,3.3495957149980726,1,255.0762694362657,0,0,0,1,1
5/19/23 7:00,search,mobile,NA,retargeting,948.6701101,4.106781157865838,3,250.63472567336512,0,0,0,0,1
5/19/23 8:00,search,tablet,LATAM,brand,784.3657952221478,3.282460384399418,9,136.48428990453868,3,2,0,0,0
5/19/23 9:00,social,mobile,APAC,brand,612.3822644514819,4.161212262363326,2,191.43445954450027,0,2,0,0,1
5/19/23 10:00,display,desktop,EU,seasonal,362.15400227762404,4.256100020697617,4,328.0033930310431,1,0,0,0,0
5/19/23 11:00,email,mobile,APAC,seasonal,368.9212083244528,3.0204164431995624,3,220.52586644874776,4,1,1,0,1
5/19/23 12:00,display,desktop,APAC,nonbrand,136.35620687738447,2.6425763501682704,1,136.51220934474486,0,0,0,0,1
5/19/23 13:00,email,mobile,APAC,seasonal,330.2095292182496,3.1024770332739955,4,114.75295532722886,2,0,0,1,1
5/19/23 14:00,social,desktop,EU,nonbrand,535.8881424708196,6.377319461266451,5,438.9408689,1,1,1,0,1
5/19/23 15:00,email,desktop,EU,retargeting,503.93787631987544,5.242604030677661,10,351.0375283597066,2,0,0,0,0
5/19/23 16:00,social,desktop,EU,nonbrand,533.5805812120797,3.8548982659452733,3,239.7619460492296,1,0,0,0,0
5/19/23 17:00,search,tablet,APAC,nonbrand,958.0446429291973,4.1826215745649815,3,259.9793323268739,0,1,0,0,1
5/19/23 18:00,direct,desktop,APAC,nonbrand,177.24641628208516,3.5323466625077007,3,272.13900320792476,2,0,0,0,0
5/19/23 19:00,search,mobile,EU,retargeting,852.6049579903089,2.7578469959151803,3,101.31242075638352,2,1,1,0,1
5/19/23 20:00,search,desktop,EU,brand,854.5786505811577,5.7150456791952315,5,454.46694399224583,0,1,1,0,1
5/19/23 21:00,search,desktop,APAC,brand,708.1177200206531,4.678687429853076,4,341.40486592364994,0,0,1,0,0
5/19/23 22:00,social,mobile,NA,nonbrand,444.16890078587306,4.345773618604283,5,223.5463324631409,3,1,0,0,1
5/19/23 23:00,social,mobile,NA,brand,265.36603594832576,2.628767027704248,2,131.30134901331456,1,1,0,0,0
5/20/23 0:00,social,desktop,NA,nonbrand,439.8059931,5.010097984622266,4,348.8035586775321,0,1,0,0,1
5/20/23 1:00,affiliate,mobile,EU,brand,302.6090868,3.3396828260878806,2,147.48913355891534,1,0,0,0,0
5/20/23 2:00,search,mobile,NA,brand,840.7913373053432,1.6844858146657922,6,95.08717380266853,3,0,0,0,1
5/20/23 3:00,social,desktop,LATAM,nonbrand,396.71264039340144,5.526732375607031,1,387.36074177832967,0,0,0,0,0
5/20/23 4:00,social,desktop,APAC,nonbrand,632.6147773994879,4.924234515250335,6,302.16107476063013,3,1,0,0,0
5/20/23 5:00,email,desktop,NA,seasonal,341.72773445635664,3.777789779844066,3,276.1531311020985,2,0,0,1,1
5/20/23 6:00,search,desktop,NA,brand,715.9823311233664,5.8503605358960655,4,354.82892107536185,1,1,0,0,1
5/20/23 7:00,search,desktop,NA,nonbrand,641.1779513491975,4.74482507,9,340.0934042354917,3,0,0,0,1
5/20/23 8:00,social,mobile,NA,nonbrand,330.2297496100557,2.1514758398248945,4,91.65873251611225,4,2,0,1,1
5/20/23 9:00,display,mobile,NA,retargeting,420.1556979,4.849671263588952,6,222.8864378921446,3,0,0,0,1
5/20/23 10:00,email,desktop,NA,nonbrand,388.1071984282913,5.071817868095467,7,391.3829682094696,2,0,0,0,0
5/20/23 11:00,display,desktop,APAC,retargeting,480.21927108530093,3.517160738199683,5,281.18468090350876,0,0,1,0,0
5/20/23 12:00,email,desktop,NA,nonbrand,236.92687462409953,4.353554939962713,2,284.01418555543825,2,2,0,0,1
5/20/23 13:00,social,desktop,NA,brand,395.5414338,3.616488599648133,6,223.4107711715057,0,0,0,0,0
5/20/23 14:00,search,tablet,APAC,nonbrand,816.7719591545094,3.523505201076455,5,213.96149279542755,1,0,0,0,0
5/20/23 15:00,search,desktop,EU,nonbrand,841.0856098710865,4.356539196,3,281.05966496546966,0,2,0,0,1
5/20/23 16:00,search,desktop,EU,nonbrand,810.2718663,3.0786135116415574,7,208.52299233684894,0,1,0,0,1
5/20/23 17:00,social,mobile,EU,nonbrand,515.9270314322307,4.365203710711143,2,245.0155181088267,1,1,0,1,1
5/20/23 18:00,social,desktop,LATAM,seasonal,574.9780896484712,4.781527005205269,1,294.9506594875131,2,0,0,0,0
5/20/23 19:00,social,mobile,NA,seasonal,428.7589741118062,2.958323743674429,0,151.73395357235887,0,0,0,0,1
5/20/23 20:00,display,desktop,NA,retargeting,572.5549211898988,6.384527056846249,4,445.3689616801529,2,1,0,0,0
5/20/23 21:00,social,mobile,EU,seasonal,783.3305875586686,3.564059023948487,2,228.90130057077326,1,2,1,0,1
5/20/23 22:00,display,desktop,EU,retargeting,408.38080522867506,3.960282867818549,8,262.1474185,1,1,0,0,1
5/20/23 23:00,display,mobile,NA,retargeting,494.28597311647576,3.1329389959980127,4,167.36133916666665,1,0,0,0,0
5/21/23 0:00,search,desktop,NA,brand,726.8443073624733,3.3477248009010503,11,251.7302071446243,2,0,0,0,0
5/21/23 1:00,social,desktop,EU,brand,604.7542999724633,4.847556526206897,2,313.2183514887548,0,0,0,0,1
5/21/23 2:00,display,desktop,NA,retargeting,325.6874310533427,4.0446365750772895,8,253.4831723100484,0,1,1,1,1
5/21/23 3:00,display,desktop,EU,seasonal,444.3000691876454,3.1175629157026763,5,191.3832478598202,0,0,1,1,1
5/21/23 4:00,search,desktop,EU,seasonal,677.3438263504022,4.169074424883308,7,359.0698657050075,0,0,0,0,0
5/21/23 5:00,social,desktop,APAC,nonbrand,420.0567692462627,4.615624241,5,296.24076833015056,0,1,0,0,1
5/21/23 6:00,display,desktop,EU,nonbrand,485.70285174835044,4.696839057800537,6,354.6718017747965,1,0,0,0,1
5/21/23 7:00,display,mobile,APAC,brand,318.12274989276875,2.587117754533161,4,185.70341781799704,2,0,0,0,0
5/21/23 8:00,search,mobile,NA,brand,827.7955023777641,3.865009749098082,6,273.01209918403555,1,0,0,1,1
5/21/23 9:00,social,mobile,LATAM,brand,569.9350674404993,4.519731919124998,3,285.2555116881382,0,0,0,0,0
5/21/23 10:00,affiliate,mobile,NA,seasonal,285.0016091865385,3.8707819411458773,2,182.30095402931147,0,0,0,1,0
5/21/23 11:00,search,desktop,EU,brand,846.1292202958318,3.8044673188813465,7,261.0407040594246,0,1,0,1,0
5/21/23 12:00,email,desktop,APAC,brand,96.75904042843086,4.725487594986238,6,339.81695637590985,4,0,1,0,1
5/21/23 13:00,search,mobile,EU,nonbrand,780.7656441813825,3.6108388059495393,4,200.99120507489627,1,1,0,0,1
5/21/23 14:00,social,desktop,APAC,brand,623.3332298831566,5.636269586644117,1,417.7580747419092,1,0,0,0,1
5/21/23 15:00,social,mobile,EU,retargeting,562.1649765075779,3.8212179062278544,3,277.25758392275105,1,0,0,0,1
5/21/23 16:00,search,desktop,NA,nonbrand,626.4432456670269,4.629042293014709,5,269.71505478253584,1,1,0,0,1
5/21/23 17:00,affiliate,mobile,EU,brand,353.0157705088502,3.044401788291137,7,228.51033817893676,0,1,0,0,0
5/21/23 18:00,social,mobile,LATAM,retargeting,590.2178880387431,4.868768052139605,4,213.09994847463474,2,0,0,0,0
5/21/23 19:00,direct,desktop,APAC,seasonal,434.8652598915286,3.836043389929862,5,335.1069122526101,0,3,1,0,1
5/21/23 20:00,search,mobile,APAC,nonbrand,887.2086435568984,1.8817908305839421,8,144.93116491060488,2,0,0,1,1
5/21/23 21:00,affiliate,desktop,EU,retargeting,228.22340728764084,6.141578325079289,9,419.61523945255766,5,0,0,0,0
5/21/23 22:00,direct,desktop,EU,nonbrand,249.40392510399175,5.7660074193887265,7,486.25111185587133,2,0,0,0,1
5/21/23 23:00,display,mobile,NA,brand,646.1817527139353,2.928657717691722,2,173.0059286762056,0,0,0,1,1
5/22/23 0:00,search,mobile,LATAM,brand,882.9015406868997,2.888956830203491,6,146.35807652550196,0,0,0,0,0
5/22/23 1:00,display,desktop,APAC,brand,412.6826130927202,4.457482314876748,5,301.6713742133087,0,0,0,0,0
5/22/23 2:00,display,desktop,NA,retargeting,157.95952089138675,4.953571143506033,6,390.4095785483822,2,0,0,0,1
5/22/23 3:00,direct,desktop,LATAM,nonbrand,211.3682834305278,3.643636696762757,4,232.39880386297722,0,0,0,0,1
5/22/23 4:00,social,desktop,NA,brand,602.9793758,4.329952622690962,2,321.5489419488634,0,0,0,0,0
5/22/23 5:00,search,mobile,NA,brand,860.5041061,2.9500635320356925,8,164.14980939540004,1,1,0,0,0
5/22/23 6:00,search,mobile,EU,seasonal,1067.4366025589995,3.2006945433190186,8,152.47943518628014,1,0,0,0,0
5/22/23 7:00,display,desktop,EU,retargeting,411.06840245039496,5.199702332694384,6,330.5872017036164,1,0,0,0,1
5/22/23 8:00,direct,desktop,NA,seasonal,20,4.330330249351924,4,239.85984213279735,0,0,0,0,0
5/22/23 9:00,search,mobile,EU,nonbrand,634.1991172751369,4.506978479114849,2,236.64811759860137,1,0,0,0,1
5/22/23 10:00,email,mobile,EU,seasonal,494.9732167,2.3967365781529075,6,113.18448434211562,3,0,0,0,1
5/22/23 11:00,direct,desktop,EU,seasonal,70.38258811569256,5.289105828675874,4,325.0294606122015,1,1,0,0,0
5/22/23 12:00,search,mobile,NA,nonbrand,787.9051965605462,3.453122699062057,4,209.3994707318575,0,1,0,0,0
5/22/23 13:00,search,mobile,APAC,retargeting,595.5465125194839,3.004000159570283,2,164.6376671,0,0,1,0,1
5/22/23 14:00,display,desktop,EU,nonbrand,346.8458268832313,4.199525534577076,2,332.6027681821591,2,1,1,0,0
5/22/23 15:00,display,mobile,NA,brand,612.8756260750467,3.400661155049137,2,175.54950557620117,1,0,0,0,0
5/22/23 16:00,search,mobile,EU,retargeting,864.3428493522991,3.847880190076453,8,273.7822450701933,1,0,0,1,0
5/22/23 17:00,email,mobile,NA,nonbrand,376.62243440568966,2.924737661885733,5,142.30226028132975,2,2,1,0,0
5/22/23 18:00,social,mobile,EU,retargeting,486.60262933129513,2.786125979478186,4,186.76010665436166,0,0,0,0,0
5/22/23 19:00,affiliate,mobile,NA,retargeting,243.46457415443575,3.397789295606419,9,155.24616789990617,1,0,0,0,0
5/22/23 20:00,affiliate,mobile,EU,nonbrand,319.30053199029476,3.701380627108186,4,297.2183215329995,2,1,0,0,0
5/22/23 21:00,email,desktop,NA,seasonal,247.69021474835245,3.4912781513602855,3,253.01442322189234,3,0,0,0,0
5/22/23 22:00,social,mobile,NA,retargeting,687.4147587800052,4.621888944296966,7,238.79008285905707,4,0,0,0,0
5/22/23 23:00,search,mobile,NA,retargeting,745.2211323338156,3.9422065374082638,12,213.54694141050544,3,2,0,0,1
5/23/23 0:00,social,mobile,APAC,nonbrand,546.3274021354716,3.6498631003706254,2,226.06357821094477,1,1,0,0,1
5/23/23 1:00,search,desktop,NA,nonbrand,682.3622995805415,4.892768341465153,6,424.5929153889222,0,0,0,1,0
5/23/23 2:00,display,desktop,EU,nonbrand,563.1076389455395,5.077934121219333,3,399.73344723264097,0,0,0,1,0
5/23/23 3:00,search,desktop,APAC,nonbrand,776.7482413002256,3.9995645919112492,2,371.5017861660853,0,3,0,0,1
5/23/23 4:00,social,desktop,EU,brand,654.7184604742845,4.646524710100324,5,309.35430189999533,1,2,0,0,0
5/23/23 5:00,search,mobile,NA,retargeting,744.8060782703566,2.3390831326997277,3,180.38827421138862,2,0,0,0,1
5/23/23 6:00,search,desktop,APAC,brand,756.1066760977571,5.603494910644865,3,365.4380302845801,1,0,0,1,1
5/23/23 7:00,search,desktop,EU,nonbrand,760.3687567824682,3.542055680930029,7,203.56086152326014,0,0,0,0,1
5/23/23 8:00,display,mobile,EU,brand,290.42604884143793,3.2116131744633445,5,148.1606217465669,2,0,0,0,0
5/23/23 9:00,email,mobile,EU,nonbrand,283.75614829051756,3.526308178620013,2,223.8258798885715,0,0,0,0,0
5/23/23 10:00,search,mobile,EU,seasonal,751.2236230871639,4.638142530262893,2,268.3916766717926,0,1,0,0,1
5/23/23 11:00,email,mobile,EU,nonbrand,469.25378110098774,4.543367276666927,4,252.84799000098317,3,1,1,0,0
5/23/23 12:00,affiliate,mobile,NA,brand,316.6143408046861,2.8988560831266277,10,196.85595355931682,2,0,0,1,1
5/23/23 13:00,social,mobile,NA,nonbrand,460.3615090858727,2.723460540644438,2,110.26199167159845,2,0,0,0,0
5/23/23 14:00,display,desktop,NA,nonbrand,542.2593459825174,4.622509851824289,7,341.27222722930077,3,0,0,0,1
5/23/23 15:00,social,mobile,APAC,retargeting,460.4660165518705,2.164999878080635,1,89.25718620228128,0,0,1,0,1
5/23/23 16:00,search,desktop,LATAM,nonbrand,854.6550228585954,5.148203456446559,3,415.8242759570757,2,0,0,0,1
5/23/23 17:00,social,tablet,APAC,nonbrand,491.4767586,4.3345686907331675,5,225.67579259598295,2,1,0,0,0
5/23/23 18:00,search,mobile,APAC,nonbrand,740.8166738342454,3.024428063219815,6,160.65715823452095,1,0,0,1,0
5/23/23 19:00,affiliate,mobile,NA,brand,173.1129610700994,3.398804679907833,2,230.03044160090838,1,3,1,0,1
5/23/23 20:00,direct,mobile,NA,nonbrand,379.0814496,3.437299941144503,4,208.86213944814975,1,1,0,0,0
5/23/23 21:00,email,mobile,NA,seasonal,325.8819635159726,2.7698040494841787,7,193.6134283867529,3,1,0,0,0
5/23/23 22:00,display,mobile,EU,retargeting,320.8530729354133,4.330204793282619,3,255.42351080915165,0,2,0,0,1
5/23/23 23:00,display,desktop,EU,retargeting,496.4845124098674,4.538896062219622,1,305.5152653967884,1,0,0,0,1
5/24/23 0:00,direct,desktop,NA,nonbrand,175.02663998902557,5.276213094196519,1,383.3337323573687,1,0,0,0,0
5/24/23 1:00,search,tablet,EU,nonbrand,732.2668856932166,2.091995606712187,6,142.79125082766427,1,0,0,0,1
5/24/23 2:00,search,mobile,APAC,retargeting,875.0971119542425,4.984053794961528,3,372.3348331071922,1,1,0,0,1
5/24/23 3:00,display,desktop,NA,nonbrand,468.84753851953667,3.8413694889684935,7,196.17024276976608,0,3,0,0,1
5/24/23 4:00,social,desktop,LATAM,retargeting,350.9493425382252,4.060475293176548,8,304.06093767452296,0,2,0,0,0
5/24/23 5:00,social,desktop,EU,nonbrand,458.8191574345126,3.146313578396209,3,215.5886547106233,0,0,0,0,0
